;von;bis;;
Datum:;20.12.2021;20.12.2021;;
Enthalt Z;553;553;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;2153.40;95.35 %;
Auslagen;;;99.00;4.38 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;6.00;0.27 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;99.00;4.40 %;
5.0%;;;37.50;1.66 %;
19.0%;;;618.00;27.44 %;
7.0%;;;1497.90;66.50 %;
Total;;;2252.40;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;99.00;4.82 %;
5.0%;;;35.70;1.74 %;
19.0%;;;519.32;25.28 %;
7.0%;;;1400.00;68.16 %;
Total;;;2054.02;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
5.0%;;;1.80;0.91 %;
19.0%;;;98.68;49.74 %;
7.0%;;;97.90;49.35 %;
Total;;;198.38;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;103;611.40;27.14 %;0.00
Maestro;;64;891.40;39.58 %;3.60
MasterCard;;9;104.70;4.65 %;0.00
Mehrzweckgutschein;;1;10.60;0.47 %;0.00
Visa;;20;236.70;10.51 %;0.00
Visa Electron;;22;397.60;17.65 %;2.40
Total;;219;2252.40;100.00 %;6.00
;;;;
Umsatzdetails;;;;;
Emanuel;;;434.00;20.15 %;0.00
Laura;;;72.20;3.35 %;0.80
Lena P.;;;464.40;21.57 %;2.60
Lora;;;1182.80;54.93 %;2.60
Total;;;2153.40;100.00 %;6.00
;;;;
Stornos;;;;;
vertippt;;1;3.40;100.00 %;
Total;;1;3.40;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;217;2252.40;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Sonstiges;;93;1256.00;55.76 %;;0;0.00;;93;1256.00
Getränke;;315;776.00;34.45 %;;48;158.00;;267;618.00
Speisen;;76;220.40;9.79 %;;17;50.40;;59;170.00
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Röstkaffee;;74;975.50;43.31 %;;0;0.00;;74;975.50
Milchmischgetränke;;163;377.20;16.75 %;;26;87.20;;137;290.00
Hafer;;91;248.00;11.01 %;;12;42.40;;79;205.60
Speisen;;76;220.40;9.79 %;;17;50.40;;59;170.00
Equipment_;;10;185.50;8.24 %;;0;0.00;;10;185.50
Kaffee;;49;115.00;5.11 %;;9;23.80;;40;91.20
Gutscheine;;9;95.00;4.22 %;;0;0.00;;9;95.00
Non Kaffee;;10;29.00;1.29 %;;1;4.60;;9;24.40
Decaf;;2;6.80;0.30 %;;0;0.00;;2;6.80
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
MUYU 250g;0;15;142.50;6.33 %;;0;0.00;;15;142.50
Cappuccino;0;35;119.00;5.28 %;;13;44.20;;22;74.80
Flat White;0;29;110.20;4.89 %;;1;3.80;;28;106.40
Hafer Cappuccino;0;30;102.00;4.53 %;;7;23.80;;23;78.20
Bella Vista 250g;0;7;94.50;4.20 %;;0;0.00;;7;94.50
MUYU 500g;0;5;90.00;4.00 %;;0;0.00;;5;90.00
Sanai Red 250g;0;4;86.00;3.82 %;;0;0.00;;4;86.00
Shakisso 250g;0;5;77.50;3.44 %;;0;0.00;;5;77.50
Villa Maria 250g;0;6;75.00;3.33 %;;0;0.00;;6;75.00
German Carranza 250g;0;4;70.00;3.11 %;;0;0.00;;4;70.00
Cappuccino groß;0;16;67.20;2.98 %;;4;16.80;;12;50.40
Banana Bread;0;17;64.60;2.87 %;;1;3.80;;16;60.80
Mr Toi 250g;0;4;58.00;2.58 %;;0;0.00;;4;58.00
Izuba 250g;0;5;57.50;2.55 %;;0;0.00;;5;57.50
Lucia Dias 250g;0;6;57.00;2.53 %;;0;0.00;;6;57.00
Tasse M;0;2;56.00;2.49 %;;0;0.00;;2;56.00
25€ Gutschein;0;2;50.00;2.22 %;;0;0.00;;2;50.00
Hafer Flat White;0;13;49.40;2.19 %;;1;3.80;;12;45.60
ATSABE 250g;0;4;46.00;2.04 %;;0;0.00;;4;46.00
Caffé Latte;0;12;43.20;1.92 %;;4;14.40;;8;28.80
Pain au Chocolat;0;15;42.00;1.86 %;;8;22.40;;7;19.60
Kanelbullar;0;13;41.60;1.85 %;;2;6.40;;11;35.20
BREW Buch;0;3;37.50;1.66 %;;0;0.00;;3;37.50
Familia Aguilera 250g;0;3;37.50;1.66 %;;0;0.00;;3;37.50
Kinto travel  Tumbler 350ml;0;1;37.00;1.64 %;;0;0.00;;1;37.00
Tasse S;0;2;36.00;1.60 %;;0;0.00;;2;36.00
Lucia Dias 500g;0;2;36.00;1.60 %;;0;0.00;;2;36.00
Agua Iglesia 250g;0;3;34.50;1.53 %;;0;0.00;;3;34.50
Croissant;0;15;33.00;1.47 %;;2;4.40;;13;28.60
Hafer Caffè Latte;0;9;32.40;1.44 %;;1;3.60;;8;28.80
Filterkaffee;0;12;31.20;1.39 %;;3;7.80;;9;23.40
5€ Gutschein;0;5;25.00;1.11 %;;0;0.00;;5;25.00
Cookie;0;12;24.00;1.07 %;;1;2.00;;11;22.00
ReCup ausgeben ´;0;23;23.00;1.02 %;;1;1.00;;22;22.00
Americano;0;8;22.40;0.99 %;;3;8.40;;5;14.00
Kakao groß;0;5;20.00;0.89 %;;2;8.00;;3;12.00
10€ Gutschein;0;2;20.00;0.89 %;;0;0.00;;2;20.00
Hafer Kakao groß;0;5;20.00;0.89 %;;1;4.00;;4;16.00
ReCup ausgeben*;0;20;20.00;0.89 %;;0;0.00;;20;20.00
Caffé Latte doppelt;0;5;20.00;0.89 %;;0;0.00;;5;20.00
Tasche SUEDHANG;0;2;19.00;0.84 %;;0;0.00;;2;19.00
Hafer Cappuccino Groß;0;4;16.80;0.75 %;;1;4.20;;3;12.60
Espresso Doppio;0;6;15.60;0.69 %;;0;0.00;;6;15.60
Quiche;0;4;15.20;0.67 %;;3;11.40;;1;3.80
Hand Brew;0;3;13.80;0.61 %;;0;0.00;;3;13.80
MUYU BOTTLE 365;0;1;13.50;0.60 %;;0;0.00;;1;13.50
Espresso Single;0;6;13.20;0.59 %;;1;2.20;;5;11.00
