;von;bis;;
Datum:;16.12.2021;16.12.2021;;
Enthalt Z;549;549;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1793.15;93.10 %;
Auslagen;;;132.00;6.85 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.80;0.04 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;132.00;6.86 %;
5.0%;;;55.00;2.86 %;
19.0%;;;544.25;28.27 %;
7.0%;;;1193.90;62.02 %;
Total;;;1925.15;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;132.00;7.51 %;
5.0%;;;52.37;2.98 %;
19.0%;;;457.33;26.02 %;
7.0%;;;1115.87;63.49 %;
Total;;;1757.57;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
5.0%;;;2.63;1.57 %;
19.0%;;;86.92;51.87 %;
7.0%;;;78.03;46.56 %;
Total;;;167.58;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;115;640.40;33.26 %;0.00
Maestro;;46;722.05;37.51 %;0.40
MasterCard;;15;191.80;9.96 %;0.00
Visa;;13;162.50;8.44 %;0.00
Visa Electron;;13;208.40;10.83 %;0.40
Total;;202;1925.15;100.00 %;0.80
;;;;
Umsatzdetails;;;;;
Anna;;;340.90;19.01 %;0.00
Lena P.;;;632.35;35.26 %;0.40
Lora;;;463.80;25.87 %;0.00
Mik;;;299.10;16.68 %;0.40
Robin;;;57.00;3.18 %;0.00
Total;;;1793.15;100.00 %;0.80
;;;;
Stornos;;;;;
vertippt;;3;61.50;100.00 %;
Total;;3;61.50;100.00 %;
;;;;
Rabatte;;;;;
Equipment;;1;18.45;85.61 %;
Staff 25%;;1;3.10;14.39 %;
Total;;2;21.55;100.00 %;
;;;;
Tische;;;;;
Theke;;200;1925.15;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Sonstiges;;78;1014.95;52.72 %;;2;40.50;;76;974.45
Getränke;;302;744.40;38.67 %;;64;215.80;;238;528.60
Speisen;;54;165.80;8.61 %;;19;56.60;;35;109.20
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Röstkaffee;;55;749.90;38.95 %;;2;40.50;;53;709.40
Milchmischgetränke;;164;401.40;20.85 %;;35;122.60;;129;278.80
Speisen;;54;165.80;8.61 %;;19;56.60;;35;109.20
Hafer;;56;165.20;8.58 %;;8;28.20;;48;137.00
Equipment_;;11;145.05;7.53 %;;0;0.00;;11;145.05
Gutscheine;;12;120.00;6.23 %;;0;0.00;;12;120.00
Kaffee;;60;116.80;6.07 %;;16;42.00;;44;74.80
Non Kaffee;;17;49.60;2.58 %;;5;23.00;;12;26.60
Summer;;2;8.40;0.44 %;;0;0.00;;2;8.40
Decaf;;3;3.00;0.16 %;;0;0.00;;3;3.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;52;176.80;9.18 %;;15;51.00;;37;125.80
10€ Gutschein;0;12;120.00;6.23 %;;0;0.00;;12;120.00
Mr Toi 250g;0;6;87.00;4.52 %;;1;14.50;;5;72.50
MUYU 250g;0;9;85.50;4.44 %;;0;0.00;;9;85.50
Lucia Dias 250g;0;8;76.00;3.95 %;;0;0.00;;8;76.00
Cappuccino groß;0;18;75.60;3.93 %;;4;16.80;;14;58.80
Hafer Cappuccino;0;20;68.00;3.53 %;;5;17.00;;15;51.00
MUYU 1000g;0;2;68.00;3.53 %;;0;0.00;;2;68.00
Caffé Latte;0;18;64.80;3.37 %;;7;25.20;;11;39.60
Banana Bread;0;16;60.80;3.16 %;;5;19.00;;11;41.80
BREW Buch;0;5;55.00;2.86 %;;0;0.00;;5;55.00
MUYU 500g;0;3;54.00;2.80 %;;0;0.00;;3;54.00
Villa Maria 250g;0;4;46.90;2.44 %;;0;0.00;;4;46.90
Izuba 250g;0;4;46.00;2.39 %;;0;0.00;;4;46.00
Agua Iglesia 250g;0;4;46.00;2.39 %;;0;0.00;;4;46.00
Flat White;0;12;45.60;2.37 %;;3;11.40;;9;34.20
Kanelbullar;0;14;44.80;2.33 %;;5;16.00;;9;28.80
MUYU BOTTLE 365;0;3;40.50;2.10 %;;0;0.00;;3;40.50
Bella Vista 250g;0;3;40.50;2.10 %;;0;0.00;;3;40.50
Hafer Caffè Latte;0;10;36.00;1.87 %;;1;3.60;;9;32.40
Tasse S;0;2;36.00;1.87 %;;0;0.00;;2;36.00
German Carranza 250g;0;2;35.00;1.82 %;;0;0.00;;2;35.00
ReCup ausgeben ´;0;34;34.00;1.77 %;;2;2.00;;32;32.00
Shakisso 250g;0;2;31.00;1.61 %;;0;0.00;;2;31.00
Pain au Chocolat;0;11;30.80;1.60 %;;4;11.20;;7;19.60
Filterkaffee;0;11;28.60;1.49 %;;2;5.20;;9;23.40
Tasche SUEDHANG;0;3;28.50;1.48 %;;0;0.00;;3;28.50
Americano;0;10;28.00;1.45 %;;2;5.60;;8;22.40
Bella Vista  500g;0;1;26.00;1.35 %;;1;26.00;;0;0.00
AeroPress coffee maker;0;1;25.55;1.33 %;;0;0.00;;1;25.55
Hafer Flat White;0;6;22.80;1.18 %;;2;7.60;;4;15.20
Agua Iglesia 500g;0;1;22.00;1.14 %;;0;0.00;;1;22.00
Sanai Red 250g;0;1;21.50;1.12 %;;0;0.00;;1;21.50
Hafer Cappuccino Groß;0;5;21.00;1.09 %;;0;0.00;;5;21.00
Espresso Single;0;9;19.80;1.03 %;;2;4.40;;7;15.40
Lemon Verbena Tea;0;4;18.40;0.96 %;;3;13.80;;1;4.60
Croissant;0;8;17.60;0.91 %;;2;4.40;;6;13.20
Espresso Doppio;0;6;15.60;0.81 %;;3;7.80;;3;7.80
Familia Aguilera 250g;0;1;12.50;0.65 %;;0;0.00;;1;12.50
ATSABE 250g;0;1;11.50;0.60 %;;0;0.00;;1;11.50
MIKOLAJ Limonade;0;3;11.40;0.59 %;;0;0.00;;3;11.40
Espresso Macchiato;0;4;9.60;0.50 %;;2;4.80;;2;4.80
Black Tea;0;2;9.20;0.48 %;;1;4.60;;1;4.60
Apfelschorle;0;3;9.00;0.47 %;;0;0.00;;3;9.00
Flat White auf Eis;0;2;8.40;0.44 %;;1;4.20;;1;4.20
ReCup ausgeben;0;8;8.00;0.42 %;;0;0.00;;8;8.00
Kakao groß;0;2;8.00;0.42 %;;1;4.00;;1;4.00
Cookie;0;4;8.00;0.42 %;;3;6.00;;1;2.00
Caffé Latte doppelt;0;2;8.00;0.42 %;;2;8.00;;0;0.00
Hafer Caffè Latte groß;0;2;8.00;0.42 %;;0;0.00;;2;8.00
Espresso Doppio Macchiato;0;2;6.00;0.31 %;;2;6.00;;0;0.00
ReCup ausgeben*;0;5;5.00;0.26 %;;0;0.00;;5;5.00
Green Tea;0;1;4.60;0.24 %;;1;4.60;;0;0.00
Hand Brew;0;1;4.60;0.24 %;;1;4.60;;0;0.00
Flat White auf Eis.;0;1;4.20;0.22 %;;0;0.00;;1;4.20
Espresso Tonic;0;1;4.20;0.22 %;;0;0.00;;1;4.20
Hafer Kakao groß;0;1;4.00;0.21 %;;0;0.00;;1;4.00
Quiche;0;1;3.80;0.20 %;;0;0.00;;1;3.80
Kinder Kakao;0;1;3.20;0.17 %;;0;0.00;;1;3.20
ReCup ausgeben* 1;0;3;3.00;0.16 %;;0;0.00;;3;3.00
Americano groß;0;1;3.00;0.16 %;;1;3.00;;0;0.00
Hafer Espresso Macchiato groß;0;1;3.00;0.16 %;;0;0.00;;1;3.00
Hafer Espresso Macchiato;0;1;2.40;0.12 %;;0;0.00;;1;2.40
Extra Shot;0;1;0.60;0.03 %;;1;0.60;;0;0.00
Milchschaum Kids;0;1;0.00;0.00 %;;0;0.00;;1;0.00
ReCup annehmen **;0;3;-3.00;-0.16 %;;0;0.00;;3;-3.00
ReCup annehmen*;0;5;-5.00;-0.26 %;;0;0.00;;5;-5.00
ReCup annehmen;0;7;-7.00;-0.36 %;;0;0.00;;7;-7.00
ReCup annehmen ´;0;23;-23.00;-1.19 %;;0;0.00;;23;-23.00
;;;;
