;von;bis;;
Datum:;04.11.2022;04.11.2022;;
Enthalt Z;871;871;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1897.90;99.48 %;
Auslagen;;;10.00;0.52 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;10.00;0.52 %;
19.0%;;;975.00;51.10 %;
7.0%;;;922.90;48.37 %;
Total;;;1907.90;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;10.00;0.59 %;
19.0%;;;819.35;48.43 %;
7.0%;;;862.54;50.98 %;
Total;;;1691.89;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;155.65;72.06 %;
7.0%;;;60.36;27.94 %;
Total;;;216.01;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;130;679.40;35.61 %;0.00
Maestro;;75;837.80;43.91 %;0.00
MasterCard;;10;69.40;3.64 %;0.00
Mehrzweckgutschein;;3;13.60;0.71 %;0.00
Visa;;29;176.70;9.26 %;0.00
Visa Electron;;11;131.00;6.87 %;0.00
Total;;258;1907.90;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Anna;;;499.90;26.34 %;0.00
Anna S.;;;338.30;17.82 %;0.00
Clara;;;348.10;18.34 %;0.00
Laura;;;290.10;15.29 %;0.00
Mik;;;421.50;22.21 %;0.00
Total;;;1897.90;100.00 %;0.00
;;;;
Stornos;;;;;
vertippt;;7;22.00;72.37 %;
Änderung durch Gast;;2;8.40;27.63 %;
Total;;9;30.40;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;2;1.60;100.00 %;
Total;;2;1.60;100.00 %;
;;;;
Tische;;;;;
Theke;;250;1907.90;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;412;1162.80;60.95 %;;161;562.90;;251;599.90
Sonstiges;;23;387.50;20.31 %;;1;10.50;;22;377.00
Speisen;;100;357.60;18.74 %;;47;168.40;;53;189.20
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;185;508.20;26.64 %;;62;240.20;;123;268.00
Hafer;;119;385.40;20.20 %;;52;199.40;;67;186.00
Speisen;;100;357.60;18.74 %;;47;168.40;;53;189.20
Röstkaffee;;18;294.50;15.44 %;;1;10.50;;17;284.00
Kaffee;;79;178.40;9.35 %;;35;91.80;;44;86.60
Equipment_;;5;93.00;4.87 %;;0;0.00;;5;93.00
Non Kaffee;;19;51.40;2.69 %;;7;11.10;;12;40.30
Summer;;7;29.20;1.53 %;;5;20.40;;2;8.80
Decaf;;3;10.20;0.53 %;;0;0.00;;3;10.20
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;49;176.40;9.25 %;;25;90.00;;24;86.40
Hafer Cappuccino;0;48;172.80;9.06 %;;28;100.80;;20;72.00
EL MORENO 500g;0;5;120.00;6.29 %;;0;0.00;;5;120.00
Flat White;0;29;116.00;6.08 %;;12;48.00;;17;68.00
Cappuccino groß;0;23;96.60;5.06 %;;10;42.00;;13;54.60
Hafer Cappuccino Groß;0;18;75.60;3.96 %;;11;46.20;;7;29.40
Kuchen Maple Carrot;0;12;57.60;3.02 %;;8;38.40;;4;19.20
Pain au Chocolat;0;20;56.00;2.94 %;;7;19.60;;13;36.40
Hafer Flat White;0;14;55.00;2.88 %;;7;28.00;;7;27.00
Kanelbullar;0;17;54.40;2.85 %;;10;32.00;;7;22.40
Caffé Latte;0;13;49.40;2.59 %;;8;30.40;;5;19.00
RUMUKIA 250g;0;3;40.50;2.12 %;;0;0.00;;3;40.50
CUERPO 500g;0;2;40.00;2.10 %;;0;0.00;;2;40.00
