;von;bis;;
Datum:;10.12.2020;10.12.2020;;
Enthalt Z;188;188;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;943.40;97.62 %;
Auslagen;;;23.00;2.38 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;23.00;2.38 %;
5.0%;;;761.90;78.84 %;
16.0%;;;181.50;18.78 %;
Total;;;966.40;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;23.00;2.54 %;
5.0%;;;725.69;80.17 %;
16.0%;;;156.50;17.29 %;
Total;;;905.19;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
5.0%;;;36.21;59.16 %;
16.0%;;;25.00;40.84 %;
Total;;;61.21;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;75;461.60;47.76 %;0.00
Maestro;;25;372.50;38.55 %;0.00
MasterCard;;2;68.10;7.05 %;0.00
Mehrzweckgutschein;;1;8.90;0.92 %;0.00
Visa;;4;20.20;2.09 %;0.00
Visa Electron;;4;35.10;3.63 %;0.00
Total;;111;966.40;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Martin;;;778.20;82.49 %;0.00
Robin;;;165.20;17.51 %;0.00
Total;;;943.40;100.00 %;0.00
;;;;
Stornos;;;;;
vertippt;;1;7.00;100.00 %;
Total;;1;7.00;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;111;966.40;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Sonstiges;;40;549.50;56.86 %;;0;0.00;;40;549.50
Getränke;;165;372.70;38.57 %;;0;0.00;;165;372.70
Speisen;;16;44.20;4.57 %;;0;0.00;;16;44.20
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Röstkaffee;;32;382.00;39.53 %;;0;0.00;;32;382.00
Milchmischgetränke;;95;327.70;33.91 %;;0;0.00;;95;327.70
Equipment;;6;147.50;15.26 %;;0;0.00;;6;147.50
Speisen;;16;44.20;4.57 %;;0;0.00;;16;44.20
Kaffee;;59;33.00;3.41 %;;0;0.00;;59;33.00
Gutscheine;;2;20.00;2.07 %;;0;0.00;;2;20.00
Winter #1;;2;8.00;0.83 %;;0;0.00;;2;8.00
Non Kaffee;;9;4.00;0.41 %;;0;0.00;;9;4.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;47;150.40;15.56 %;;0;0.00;;47;150.40
MUYU 250g;0;11;104.50;10.81 %;;0;0.00;;11;104.50
GOVER CUEVA 250g;0;5;72.50;7.50 %;;0;0.00;;5;72.50
Cappuccino groß;0;17;64.60;6.68 %;;0;0.00;;17;64.60
Tasse M;0;2;56.00;5.79 %;;0;0.00;;2;56.00
Flat White;0;14;53.20;5.50 %;;0;0.00;;14;53.20
Caffé Latte;0;14;49.00;5.07 %;;0;0.00;;14;49.00
Kinto to go Tumbler 250ml;0;1;40.00;4.14 %;;0;0.00;;1;40.00
LA DALIA 250g;0;2;35.00;3.62 %;;0;0.00;;2;35.00
Tasse L;0;1;35.00;3.62 %;;0;0.00;;1;35.00
FINCA ISNUL 250g;0;3;34.50;3.57 %;;0;0.00;;3;34.50
GUJI HADESO 250g;0;2;33.00;3.41 %;;0;0.00;;2;33.00
KRA JAN 250g;0;2;27.00;2.79 %;;0;0.00;;2;27.00
ATSABE 250g;0;2;23.00;2.38 %;;0;0.00;;2;23.00
ReCup ausgeben;0;22;22.00;2.28 %;;0;0.00;;22;22.00
DON PASCUAL 250g;0;2;21.00;2.17 %;;0;0.00;;2;21.00
10€ Gutschein;0;2;20.00;2.07 %;;0;0.00;;2;20.00
Banana Bread PINE NUT;0;5;19.00;1.97 %;;0;0.00;;5;19.00
Croissant;0;7;14.00;1.45 %;;0;0.00;;7;14.00
LUA CLARA 250g;0;1;11.50;1.19 %;;0;0.00;;1;11.50
Pain au chocolat;0;4;11.20;1.16 %;;0;0.00;;4;11.20
EL CARMEN Decaf 250g;0;1;10.50;1.09 %;;0;0.00;;1;10.50
Kakao;0;3;10.50;1.09 %;;0;0.00;;3;10.50
Café Crème;0;4;10.00;1.03 %;;0;0.00;;4;10.00
PAPAKUCHI 250g;0;1;9.50;0.98 %;;0;0.00;;1;9.50
Tasche;0;1;9.50;0.98 %;;0;0.00;;1;9.50
Espresso Macchiato;0;3;7.50;0.78 %;;0;0.00;;3;7.50
Americano;0;3;7.50;0.78 %;;0;0.00;;3;7.50
Hario V60 filter (100) 02;0;1;7.00;0.72 %;;0;0.00;;1;7.00
ReCup ausgeben **;0;6;6.00;0.62 %;;0;0.00;;6;6.00
Filterkaffee;0;2;5.00;0.52 %;;0;0.00;;2;5.00
Irish Coffee #1;0;1;4.20;0.43 %;;0;0.00;;1;4.20
Espresso single;0;2;4.00;0.41 %;;0;0.00;;2;4.00
Chai #1;0;1;3.80;0.39 %;;0;0.00;;1;3.80
Milchschaum Kids;0;1;0.00;0.00 %;;0;0.00;;1;0.00
ReCup zurücknehmen **;0;2;-2.00;-0.21 %;;0;0.00;;2;-2.00
ReCup zurücknehmen;0;23;-23.00;-2.38 %;;0;0.00;;23;-23.00
;;;;
