;von;bis;;
Datum:;08.11.2021;08.11.2021;;
Enthalt Z;512;513;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1436.10;98.99 %;
Auslagen;;;12.00;0.83 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;2.70;0.19 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;12.00;0.83 %;
19.0%;;;520.00;35.91 %;
7.0%;;;916.10;63.26 %;
Total;;;1448.10;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;12.00;0.92 %;
19.0%;;;436.91;33.48 %;
7.0%;;;856.26;65.61 %;
Total;;;1305.17;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;83.09;58.13 %;
7.0%;;;59.84;41.87 %;
Total;;;142.93;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;139;702.10;48.48 %;0.00
Maestro;;36;417.90;28.86 %;2.30
MasterCard;;15;122.50;8.46 %;0.00
Mehrzweckgutschein;;1;14.20;0.98 %;0.00
Visa;;11;105.10;7.26 %;0.00
Visa Electron;;8;86.30;5.96 %;0.40
Total;;210;1448.10;100.00 %;2.70
;;;;
Umsatzdetails;;;;;
Emanuel;;;68.00;4.74 %;0.00
Lena P.;;;338.30;23.56 %;0.00
Lora;;;877.40;61.10 %;1.40
Moritz;;;152.40;10.61 %;1.30
Total;;;1436.10;100.00 %;2.70
;;;;
Stornos;;;;;
vertippt;;1;3.80;28.57 %;
Änderung durch Gast;;1;9.50;71.43 %;
Total;;2;13.30;100.00 %;
;;;;
Rabatte;;;;;
Staff 25%;;1;4.50;100.00 %;
Total;;1;4.50;100.00 %;
;;;;
Tische;;;;;
Theke;;210;1448.10;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;358;838.20;57.88 %;;60;207.20;;298;631.00
Sonstiges;;20;329.50;22.75 %;;0;0.00;;20;329.50
Speisen;;97;280.40;19.36 %;;29;85.80;;68;194.60
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;175;440.40;30.41 %;;35;125.20;;140;315.20
Röstkaffee;;20;329.50;22.75 %;;0;0.00;;20;329.50
Speisen;;97;280.40;19.36 %;;29;85.80;;68;194.60
Hafer;;83;195.40;13.49 %;;10;36.80;;73;158.60
Kaffee;;82;172.60;11.92 %;;11;34.00;;71;138.60
Non Kaffee;;16;31.80;2.20 %;;4;11.20;;12;20.60
Decaf;;2;-2.00;-0.14 %;;0;0.00;;2;-2.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;64;217.60;15.03 %;;21;71.40;;43;146.20
Banana Bread PINE NUT;0;24;91.20;6.30 %;;7;26.60;;17;64.60
Hafer Cappuccino;0;23;78.20;5.40 %;;3;10.20;;20;68.00
Caffé Latte;0;20;72.00;4.97 %;;2;7.20;;18;64.80
Croissant;0;25;55.00;3.80 %;;7;15.40;;18;39.60
Cappuccino groß;0;13;54.60;3.77 %;;3;12.60;;10;42.00
Americano;0;17;47.60;3.29 %;;2;5.60;;15;42.00
Flat White;0;12;45.60;3.15 %;;6;22.80;;6;22.80
Bella Vista 250g;0;3;40.50;2.80 %;;0;0.00;;3;40.50
Pain au Chocolat;0;14;39.20;2.71 %;;3;8.40;;11;30.80
M.Morales 1000g;0;1;38.00;2.62 %;;0;0.00;;1;38.00
Hafer Cappuccino Groß;0;9;37.80;2.61 %;;3;12.60;;6;25.20
German Carranza 250g;0;2;35.00;2.42 %;;0;0.00;;2;35.00
Izuba 250g;0;3;34.50;2.38 %;;0;0.00;;3;34.50
